trial,common,reward_1_1,reward_1_2,reward_2_1,reward_2_2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow,Subject,Condition
121,0,0.530970348,0.438936181,0.403875026,0.527506251,1,2,0.830981794,1,2,1,2,0.926546094,1,1,0,42,story
122,0,0.512957095,0.438216953,0.373598179,0.535550981,2,1,1.004382843,2,1,2,1,1.298048695,2,1,0,42,story
123,1,0.519640371,0.425742594,0.3359648,0.525640594,1,2,0.731898021,2,2,1,2,0.823578816,2,1,0,42,story
124,0,0.557968303,0.443931996,0.363679501,0.507184681,1,2,0.851621598,2,1,2,1,1.152795599,2,0,0,42,story
125,1,0.517085865,0.43556418,0.385617441,0.497675623,1,2,0.877682096,2,2,1,2,0.890257155,1,1,0,42,story
126,1,0.500908714,0.446061056,0.36565306,0.510942214,1,2,0.848963083,2,2,1,2,1.654032342,2,1,0,42,story
127,1,0.4710544,0.438336286,0.357349684,0.508250174,1,2,0.752247021,1,1,2,1,1.296707383,1,0,0,42,story
128,0,0.464083228,0.464521522,0.343757414,0.4877679,1,2,0.748604295,1,2,1,2,0.805170212,1,0,0,42,story
129,1,0.455440541,0.47533828,0.292573337,0.497192119,1,2,0.872679374,2,2,2,1,0.744678902,2,0,0,42,story
130,1,0.457654325,0.492716986,0.259005344,0.495379161,1,2,0.831274406,2,2,1,2,1.060095335,1,0,0,42,story
131,1,0.498714673,0.499173639,0.2562234,0.501590048,2,1,0.82397027,1,1,2,1,1.005199804,1,1,0,42,story
132,1,0.552611132,0.481790261,0.297110852,0.476750106,1,2,0.777459518,1,1,2,1,0.910628455,2,0,0,42,story
133,1,0.514733573,0.501145973,0.293901236,0.488043103,1,2,0.937814497,2,2,2,1,0.752505881,1,0,0,42,story
134,1,0.48944404,0.499306907,0.270723494,0.501855286,2,1,0.771977649,2,2,2,1,0.962884456,1,0,0,42,story
135,1,0.51271809,0.478015536,0.268716557,0.502490942,1,2,0.614729595,1,1,1,2,0.923250524,1,1,0,42,story
136,0,0.511626409,0.476163088,0.289703872,0.523886852,2,1,0.775268398,1,2,2,1,1.251573803,1,0,0,42,story
137,1,0.511502601,0.448288029,0.287774667,0.490990705,1,2,1.002751331,2,2,2,1,1.106409004,2,0,0,42,story
138,0,0.484864542,0.404888117,0.297992073,0.475129006,1,2,1.023499018,1,2,1,2,1.455193687,2,1,0,42,story
139,1,0.472498685,0.3756661,0.299133029,0.479393784,2,1,0.985565005,1,1,2,1,1.136015193,1,1,0,42,story
140,1,0.514584174,0.384972637,0.279696994,0.495129977,1,2,1.185375817,1,1,2,1,1.116304152,1,1,0,42,story
141,1,0.504292371,0.39714941,0.283434788,0.506086942,1,2,0.83997048,2,2,1,2,1.107013815,1,0,0,42,story
142,1,0.472909311,0.395577382,0.275725749,0.555207478,2,1,0.788969303,1,1,1,2,0.99451783,2,0,0,42,story
143,1,0.500789039,0.421512993,0.299574008,0.534205538,1,2,0.828252161,1,1,1,2,0.876596631,1,1,0,42,story
144,1,0.486742295,0.360329591,0.298250768,0.511301677,2,1,0.879080061,1,1,2,1,0.823202127,1,1,0,42,story
145,1,0.509815,0.338882726,0.310417559,0.476699257,2,1,1.07264267,1,1,2,1,0.838966681,1,0,0,42,story
146,1,0.526211896,0.34270162,0.272205935,0.42129459,2,1,0.937978432,1,1,1,2,0.810535458,2,1,0,42,story
147,1,0.530935784,0.330192029,0.275167491,0.373134154,1,2,0.941965903,2,2,2,1,1.178955844,2,0,0,42,story
148,1,0.560636572,0.313282196,0.266510573,0.353657929,1,2,1.134842638,1,1,1,2,1.348948618,1,1,0,42,story
149,1,0.55902429,0.335233924,0.280727177,0.357033703,1,2,1.33790442,2,2,2,1,1.073886344,1,1,0,42,story
0,0,0.747884238,0.407479071,0.287798395,0.724588403,2,1,1.083060661,1,2,2,1,0.575545882,1,0,0,43,abstract
1,0,0.735567815,0.432005968,0.338684371,0.743037487,1,2,0.57875858,2,1,1,2,0.765500721,1,1,0,43,abstract
2,1,0.724282219,0.431205426,0.339409303,0.729307874,1,2,0.651136363,1,1,2,1,0.764207023,2,1,0,43,abstract
3,1,0.72514353,0.459004563,0.325397373,0.749852541,1,2,0.709228621,1,1,2,1,0.668249159,2,1,0,43,abstract
4,1,0.7101345,0.48639086,0.317587477,0.735038228,1,2,0.634795326,1,1,1,2,0.72835685,2,1,0,43,abstract
5,0,0.701995243,0.500442037,0.306837897,0.742370664,1,2,0.634118191,1,2,2,1,1.116329767,2,0,0,43,abstract
6,1,0.675373949,0.464396279,0.292151727,0.727683368,2,1,0.761050074,1,1,1,2,1.012203795,2,0,0,43,abstract
7,0,0.684090619,0.483673064,0.326106655,0.723525056,2,1,0.666691177,1,2,2,1,0.822455381,1,1,0,43,abstract
8,0,0.70780613,0.464380848,0.334980711,0.704270214,2,1,0.788355451,1,2,2,1,0.706195828,1,0,0,43,abstract
9,0,0.67615419,0.48802839,0.32227778,0.702233009,1,2,0.664086905,1,2,1,2,0.941462949,2,1,0,43,abstract
10,1,0.661016548,0.515180169,0.30602997,0.716791366,1,2,0.689610396,2,2,1,2,0.790297957,2,1,0,43,abstract
11,0,0.642745701,0.506059787,0.280775834,0.708032016,2,1,0.612172334,1,2,2,1,0.967265792,2,0,0,43,abstract
12,1,0.589046246,0.496688412,0.293761515,0.732688003,1,2,0.698754578,1,1,1,2,1.12912662,2,1,0,43,abstract
13,0,0.5941591,0.532514243,0.298787286,0.692795801,2,1,0.683359179,1,2,1,2,0.8314739,1,0,0,43,abstract
14,0,0.619831423,0.517510367,0.323742321,0.662791312,1,2,0.701402847,1,2,2,1,1.223655479,2,1,0,43,abstract
15,0,0.606584712,0.481740923,0.377792546,0.633407676,2,1,0.879868997,2,1,2,1,0.832950216,2,1,0,43,abstract
16,1,0.609504158,0.514039263,0.343684665,0.664470679,2,1,0.669270436,2,2,1,2,0.730758313,2,1,0,43,abstract
17,0,0.627016991,0.508493228,0.380751059,0.667113096,1,2,0.808754174,2,1,1,2,0.776897801,2,1,0,43,abstract
18,0,0.615097969,0.487115452,0.346616549,0.690724347,2,1,0.706262728,2,1,1,2,0.79135178,2,0,0,43,abstract
19,0,0.577257992,0.495275366,0.353550372,0.654919766,2,1,0.662546702,2,1,2,1,0.691323875,2,1,0,43,abstract
20,1,0.537063,0.52314985,0.321780097,0.667194295,2,1,0.684369306,2,2,1,2,0.950192171,2,1,0,43,abstract
21,0,0.556663661,0.454769737,0.330003529,0.647491395,1,2,0.679978628,1,2,1,2,0.702085708,2,0,0,43,abstract
22,1,0.547067365,0.458145867,0.318546194,0.663515313,1,2,0.748661853,1,1,2,1,1.062337986,2,1,0,43,abstract
23,1,0.553316523,0.4893646,0.326144596,0.679089904,1,2,0.645431495,2,2,2,1,0.82911101,2,1,0,43,abstract
24,1,0.539460422,0.505964536,0.300209539,0.685519821,1,2,0.659704664,1,1,2,1,0.572940103,2,1,0,43,abstract
25,1,0.558074914,0.509103387,0.29119273,0.674877527,1,2,0.573922506,1,1,1,2,0.716836819,1,1,0,43,abstract
26,1,0.573542116,0.514924163,0.29034714,0.662512857,1,2,0.512431917,1,1,1,2,0.594160609,2,1,0,43,abstract
27,1,0.564288802,0.515862991,0.27039657,0.663387827,1,2,0.646713742,1,1,1,2,0.663935325,2,0,0,43,abstract
28,1,0.557491072,0.526917416,0.263261871,0.692491139,2,1,0.644763401,2,2,2,1,0.778764065,2,0,0,43,abstract
29,1,0.560075348,0.566395585,0.289131379,0.69574959,1,2,0.764434844,1,1,1,2,0.756172112,2,1,0,43,abstract
30,1,0.594517706,0.547188065,0.326846085,0.695655308,2,1,0.603249644,2,2,1,2,0.663989267,2,0,0,43,abstract
31,0,0.596932077,0.553787978,0.315481809,0.675141868,1,2,0.729517351,1,2,2,1,0.810471873,1,1,0,43,abstract
32,1,0.596071569,0.543309966,0.337257186,0.616028761,2,1,0.714814455,1,1,1,2,0.86985361,1,0,0,43,abstract
33,1,0.605416083,0.554337476,0.366208076,0.595416424,1,2,0.669943653,1,1,1,2,1.142166964,2,1,0,43,abstract
34,1,0.635546673,0.537711649,0.376890837,0.611317057,2,1,0.596081116,2,2,2,1,0.65899649,2,0,0,43,abstract
35,1,0.66606846,0.553400077,0.3521536,0.642808342,2,1,0.385358098,2,2,2,1,0.658961835,2,1,0,43,abstract
36,1,0.6619794,0.509948645,0.375735251,0.652487099,1,2,0.533302555,2,2,1,2,0.66397872,2,1,0,43,abstract
37,0,0.677679544,0.505297519,0.356944312,0.680015849,1,2,0.571923045,1,2,1,2,0.723914339,2,1,0,43,abstract
38,1,0.65591623,0.487240137,0.351783334,0.691473203,1,2,0.587548676,1,1,2,1,0.668307621,2,0,0,43,abstract
39,1,0.675774722,0.468328678,0.363365933,0.695246614,1,2,0.459280302,1,1,1,2,0.66353242,2,1,0,43,abstract
40,1,0.674338681,0.494621939,0.339001907,0.69643507,1,2,0.717542281,1,1,2,1,0.579106037,2,0,0,43,abstract
41,1,0.676413733,0.495489607,0.348740161,0.671119057,1,2,0.486234305,2,2,1,2,0.610416364,2,1,0,43,abstract
42,0,0.691906774,0.536218312,0.387549258,0.654476315,2,1,0.608372002,2,1,2,1,0.668926595,2,0,0,43,abstract
43,1,0.686962109,0.550926089,0.445044076,0.641947195,2,1,0.681253944,2,2,1,2,0.853341707,2,1,0,43,abstract
44,1,0.67941665,0.530543836,0.446139632,0.668412596,2,1,0.647242913,2,2,2,1,0.611619356,2,1,0,43,abstract
45,1,0.698575788,0.556839546,0.465821321,0.695263906,2,1,0.560871916,1,1,1,2,0.788203269,2,0,0,43,abstract
46,1,0.701162876,0.53511065,0.463835903,0.680906621,1,2,0.676035757,1,1,1,2,0.715503644,1,1,0,43,abstract
47,1,0.636920939,0.523393849,0.461085596,0.724833177,2,1,0.961886684,2,2,1,2,0.636985542,2,1,0,43,abstract
48,1,0.627391532,0.534554279,0.457321989,0.7222351,2,1,0.341833128,1,1,1,2,0.648944037,1,1,0,43,abstract
49,0,0.58448012,0.505272091,0.497677973,0.739493231,2,1,0.500039778,2,1,1,2,0.489729068,2,0,0,43,abstract
50,1,0.581602702,0.464072307,0.531505056,0.702486856,2,1,0.807857054,2,2,2,1,0.3619082,2,1,0,43,abstract
51,1,0.594960616,0.480577036,0.561891733,0.681832277,2,1,0.484586821,2,2,2,1,0.497324308,2,0,0,43,abstract
52,1,0.613788958,0.473927654,0.530393727,0.649104135,1,2,0.609056972,2,2,1,2,0.578378276,2,1,0,43,abstract
53,1,0.593211048,0.462850886,0.542374657,0.679924206,1,2,0.438137846,1,1,1,2,0.623216532,1,0,0,43,abstract
54,1,0.56085921,0.438689452,0.542577862,0.675514551,2,1,0.572545032,2,2,2,1,0.521564347,2,1,0,43,abstract
55,1,0.569617598,0.45647786,0.47974093,0.662462065,1,2,0.514388888,1,1,2,1,0.503856685,2,1,0,43,abstract
56,0,0.583069375,0.513278649,0.472057348,0.653382055,1,2,0.531072862,1,2,1,2,0.644999659,2,1,0,43,abstract
57,1,0.648131365,0.490910162,0.465912126,0.657498725,2,1,0.578537389,2,2,2,1,0.524781566,2,1,0,43,abstract
58,1,0.635184878,0.473125036,0.442447394,0.660154946,2,1,0.516951574,2,2,1,2,0.606271588,2,1,0,43,abstract
59,1,0.655007437,0.45687144,0.413396623,0.615535851,1,2,0.43565984,1,1,1,2,0.56586198,2,1,0,43,abstract
60,1,0.681503123,0.467623624,0.404120478,0.624108118,1,2,0.549256658,1,1,1,2,0.532144766,2,0,0,43,abstract
61,0,0.662378976,0.47074728,0.412392457,0.612682076,2,1,0.538613558,2,1,2,1,0.502977947,2,0,0,43,abstract
62,1,0.68792384,0.458811306,0.416671357,0.594432708,1,2,0.485110569,2,2,1,2,0.497197138,2,1,0,43,abstract
63,1,0.68690311,0.432300499,0.394881749,0.596749839,1,2,0.564919657,2,2,2,1,0.566971252,2,1,0,43,abstract
64,1,0.680352587,0.451052227,0.380731916,0.591621153,2,1,0.547660404,2,2,1,2,0.423009444,2,0,0,43,abstract
65,0,0.705311946,0.453760811,0.386922306,0.63901851,2,1,0.72494767,2,1,2,1,0.671747839,1,1,0,43,abstract
66,1,0.683944604,0.419198379,0.403938362,0.607885099,2,1,0.606923711,2,2,1,2,0.534331969,2,1,0,43,abstract
67,1,0.704635285,0.42849591,0.361555609,0.593408339,2,1,0.612982666,2,2,1,2,0.510640689,2,0,0,43,abstract
68,1,0.651869006,0.439123201,0.35302859,0.569730344,1,2,0.51432229,1,1,1,2,0.583096823,1,1,0,43,abstract
69,1,0.621525681,0.425882579,0.40352362,0.589031617,1,2,0.478393464,1,1,2,1,0.623324114,1,1,0,43,abstract
70,1,0.645978479,0.433335703,0.399599342,0.575377378,1,2,0.772793104,1,1,2,1,0.64269041,1,0,0,43,abstract
71,1,0.645164242,0.440721673,0.384836323,0.566985985,2,1,0.524922899,1,1,1,2,0.647012681,1,0,0,43,abstract
72,0,0.652979279,0.439664639,0.365501648,0.577989754,1,2,0.82066807,2,1,1,2,0.749150945,2,1,0,43,abstract
73,1,0.611493033,0.447800218,0.294205702,0.592419469,2,1,0.563289652,2,2,2,1,0.579497492,1,0,0,43,abstract
74,0,0.599578618,0.461980952,0.320719644,0.603798106,1,2,0.493099071,1,2,1,2,0.560159222,2,1,0,43,abstract
75,1,0.581137303,0.468778494,0.330505359,0.599210391,2,1,0.581875148,2,2,2,1,0.620274446,2,1,0,43,abstract
76,1,0.614356029,0.450953867,0.317931796,0.600969728,2,1,0.573333365,2,2,2,1,0.643197884,2,1,0,43,abstract
77,1,0.614811433,0.451985783,0.327500395,0.596593814,1,2,0.565042909,1,1,1,2,0.676388036,2,1,0,43,abstract
78,1,0.585468334,0.462781277,0.355966441,0.605901835,2,1,0.739007785,2,2,1,2,0.639096804,1,0,0,43,abstract
79,0,0.629946562,0.475044448,0.373990028,0.594557836,2,1,0.742676126,1,2,2,1,0.594188032,2,1,0,43,abstract
80,0,0.628127992,0.4886931,0.380669366,0.611823023,2,1,0.75701288,2,1,1,2,0.720979486,2,1,0,43,abstract
81,0,0.622835885,0.481154305,0.391225215,0.608089321,1,2,0.614897146,1,2,2,1,0.734141576,2,0,0,43,abstract
82,0,0.643663656,0.505129953,0.354484732,0.566679662,1,2,0.593048927,1,2,2,1,0.500322445,2,1,0,43,abstract
83,0,0.608686346,0.525991295,0.358435682,0.577217933,2,1,0.734026158,1,2,1,2,0.558851661,2,0,0,43,abstract
84,1,0.601816657,0.514775235,0.346349593,0.535737517,2,1,0.464162182,2,2,2,1,0.710079334,1,0,0,43,abstract
85,1,0.613809502,0.534147514,0.301741428,0.545410807,2,1,0.862481068,2,2,1,2,0.763300259,2,1,0,43,abstract
86,1,0.649699839,0.537939462,0.328982009,0.553895772,2,1,0.698688281,1,1,1,2,0.733286644,2,1,0,43,abstract
87,1,0.654517145,0.515095581,0.28325612,0.557393826,2,1,0.716452899,1,1,1,2,0.896582503,2,0,0,43,abstract
88,0,0.633412201,0.539140536,0.285058176,0.553031628,2,1,0.68299123,2,1,1,2,0.757182239,1,0,0,43,abstract
89,1,0.692237713,0.512135896,0.307287971,0.563316366,2,1,0.722042952,1,1,1,2,0.648938613,2,1,0,43,abstract
90,1,0.693438605,0.5195695,0.293238124,0.560792817,2,1,0.909600548,1,1,2,1,0.962980285,1,1,0,43,abstract
91,1,0.675259299,0.481757031,0.267597664,0.577590402,1,2,0.902463963,1,1,2,1,0.56270684,2,0,0,43,abstract
92,1,0.703907957,0.535327053,0.280040222,0.596837647,1,2,0.583282154,1,1,2,1,0.594715094,1,1,0,43,abstract
93,1,0.69651333,0.534447961,0.251676827,0.645526941,1,2,0.484712484,1,1,1,2,0.691907893,1,1,0,43,abstract
94,0,0.67905544,0.546125402,0.278701055,0.679547754,2,1,0.538030746,2,1,2,1,0.64288448,2,0,0,43,abstract
95,1,0.639415315,0.575048644,0.298388778,0.682708082,2,1,0.837890257,1,1,2,1,0.713117852,1,0,0,43,abstract
96,1,0.617911935,0.584618884,0.333662535,0.672474595,1,2,0.645206085,2,2,2,1,0.821954536,1,0,0,43,abstract
97,1,0.58450031,0.615734324,0.337013386,0.667168047,1,2,0.768821605,1,1,2,1,0.659338523,1,1,0,43,abstract
98,0,0.54117089,0.591744939,0.310717533,0.616228823,1,2,0.687940311,1,2,1,2,0.78992157,1,0,0,43,abstract
99,0,0.515898449,0.610814011,0.322227534,0.631259152,1,2,0.634909236,1,2,2,1,0.634878197,2,1,0,43,abstract
100,1,0.523494167,0.648731027,0.324436421,0.656151132,1,2,0.682059454,1,1,2,1,0.532291826,2,1,0,43,abstract
101,1,0.505844096,0.649460458,0.361904488,0.676045638,1,2,0.436380068,1,1,1,2,0.65798787,2,0,0,43,abstract
102,1,0.475135551,0.665028632,0.344385708,0.651321042,1,2,0.546975133,1,1,1,2,0.6766701,1,1,0,43,abstract
103,0,0.439463572,0.640790728,0.340055518,0.642325112,1,2,0.479553362,1,2,1,2,0.69632961,2,1,0,43,abstract
104,1,0.441979208,0.704975607,0.325448163,0.626990552,1,2,0.588842976,1,1,1,2,0.651608881,2,0,0,43,abstract
105,1,0.436996588,0.673526425,0.318259057,0.648775149,1,2,0.517934881,1,1,2,1,0.629230887,2,1,0,43,abstract
106,1,0.412656791,0.615660973,0.341300098,0.667840608,2,1,0.704831012,1,1,1,2,0.723362265,1,0,0,43,abstract
107,1,0.408166899,0.616180599,0.316911261,0.659730017,1,2,0.599386932,2,2,1,2,0.665054541,2,1,0,43,abstract
108,1,0.412170484,0.640054942,0.341019591,0.715806724,2,1,0.821220144,2,2,1,2,0.570167376,1,1,0,43,abstract
109,1,0.420568744,0.672322634,0.329499326,0.727722938,2,1,0.635361262,2,2,1,2,0.623299705,2,1,0,43,abstract
110,1,0.401756306,0.668372294,0.276925871,0.708831656,1,2,0.640969999,2,2,2,1,0.617357975,2,0,0,43,abstract
111,1,0.348042785,0.661356219,0.322652044,0.690732733,1,2,0.538719031,1,1,2,1,0.650619848,1,1,0,43,abstract
112,1,0.343285249,0.663247053,0.341054967,0.713010685,1,2,0.527393372,1,1,2,1,0.54892668,1,0,0,43,abstract
113,1,0.33755623,0.674474274,0.317581893,0.688114153,2,1,0.730846307,2,2,2,1,0.469003982,2,0,0,43,abstract
114,0,0.313465134,0.670162406,0.279504694,0.674416936,1,2,0.584690667,1,2,2,1,0.557025477,2,1,0,43,abstract
115,0,0.386684028,0.690669684,0.263882449,0.699796211,2,1,0.57413978,2,1,2,1,0.745745382,2,1,0,43,abstract
116,0,0.370874494,0.693118834,0.272446355,0.690504806,2,1,0.49790049,2,1,1,2,0.6147754,2,1,0,43,abstract
117,1,0.347669895,0.676971813,0.26134457,0.706994327,1,2,0.510560229,1,1,2,1,0.714972062,1,0,0,43,abstract
118,1,0.372122834,0.656861721,0.257109705,0.703730383,2,1,0.707022132,2,2,2,1,0.654131788,1,1,0,43,abstract
119,0,0.374511201,0.67016341,0.262046008,0.725055928,1,2,0.599373673,1,2,2,1,0.654101653,1,0,0,43,abstract
120,1,0.363581362,0.645743304,0.254146694,0.703413972,1,2,0.442191012,2,2,1,2,0.697472331,1,0,0,43,abstract
121,1,0.370041435,0.634471292,0.269321235,0.683762254,2,1,0.593289103,1,1,2,1,0.606958667,2,1,0,43,abstract
122,1,0.354150391,0.617798814,0.283411524,0.681527021,2,1,0.625490825,1,1,1,2,0.542547088,2,1,0,43,abstract
123,1,0.339635381,0.647698948,0.285307319,0.717521872,1,2,0.629819425,2,2,1,2,0.713115742,2,1,0,43,abstract
124,1,0.29297063,0.684436724,0.272069379,0.701038666,2,1,0.624068751,2,2,1,2,0.504342161,2,0,0,43,abstract
125,1,0.315103634,0.670354042,0.266369064,0.670082367,2,1,0.807008752,1,1,1,2,0.738939077,2,0,0,43,abstract
126,1,0.373323337,0.645368947,0.254618935,0.676426055,1,2,0.51956579,1,1,2,1,0.570066122,2,0,0,43,abstract
127,1,0.383562349,0.614610818,0.273783492,0.67253942,1,2,0.781081149,2,2,1,2,0.422833455,2,1,0,43,abstract
128,1,0.388234141,0.596027903,0.267134572,0.705793649,1,2,0.593753183,1,1,2,1,0.503066845,1,0,0,43,abstract
129,1,0.452842023,0.625772598,0.283574959,0.670838477,2,1,0.559733413,2,2,1,2,0.525130229,2,0,0,43,abstract
130,1,0.440871298,0.575367258,0.307454153,0.669333552,1,2,0.552702904,1,1,1,2,0.6840556,2,0,0,43,abstract
131,1,0.436433788,0.617080565,0.308858083,0.697308584,1,2,0.521332307,1,1,2,1,0.689469364,1,1,0,43,abstract
132,1,0.425992781,0.665810433,0.321212394,0.741590776,1,2,0.570600718,1,1,2,1,0.676875018,1,1,0,43,abstract
133,0,0.448697586,0.683973002,0.285083022,0.716914053,1,2,0.502216735,1,2,2,1,0.765409412,1,0,0,43,abstract
134,1,0.47444421,0.697137327,0.316248916,0.723019499,1,2,0.575736034,1,1,1,2,0.725029939,1,1,0,43,abstract
135,0,0.495189069,0.672435335,0.322107491,0.709524167,1,2,0.62098262,1,2,2,1,0.680360439,1,1,0,43,abstract
136,1,0.528334199,0.681992057,0.318602694,0.657104019,2,1,0.484572959,2,2,2,1,0.698570754,2,1,0,43,abstract
137,1,0.507209218,0.666449403,0.342393666,0.67992143,2,1,0.721478221,2,2,2,1,0.605280446,2,1,0,43,abstract
138,0,0.509468356,0.654335182,0.314298754,0.656288262,1,2,0.652430664,1,2,2,1,0.541374532,2,0,0,43,abstract
139,0,0.47889706,0.653706088,0.346407786,0.653914395,2,1,0.574793108,2,1,2,1,0.812574999,1,0,0,43,abstract
140,1,0.507648328,0.681550174,0.309686455,0.656638218,2,1,0.629820931,1,1,2,1,0.661860225,1,0,0,43,abstract
141,1,0.526810475,0.678230863,0.290151781,0.663386778,2,1,0.575451257,1,1,2,1,0.534246687,2,0,0,43,abstract
142,1,0.542449002,0.681685735,0.29596224,0.672855858,2,1,0.614232668,2,2,2,1,0.549854237,1,0,0,43,abstract
143,0,0.559979348,0.639306108,0.257942712,0.712166252,2,1,0.533899832,2,1,1,2,0.620283487,1,0,0,43,abstract
144,0,0.566334187,0.610076705,0.250337558,0.688652167,2,1,0.530678997,2,1,2,1,0.832916164,1,0,0,43,abstract
145,1,0.594759996,0.615039785,0.274495663,0.700889415,2,1,0.599410739,2,2,1,2,0.777876286,2,1,0,43,abstract
146,0,0.588706454,0.593675998,0.313006923,0.671445815,1,2,0.488991361,1,2,1,2,1.033013259,1,0,0,43,abstract
147,0,0.625812212,0.547423212,0.318851753,0.705161229,2,1,0.716688253,1,2,2,1,0.814230016,1,0,0,43,abstract
148,1,0.657821443,0.575220846,0.295046339,0.670424525,2,1,0.652354422,2,2,1,2,0.672732051,2,1,0,43,abstract
149,1,0.66876562,0.582271926,0.329591622,0.639230221,1,2,0.592224431,2,2,1,2,0.699333171,2,0,0,43,abstract
0,1,0.57985146,0.494648869,0.550604939,0.633286924,1,2,1.089191994,1,1,2,1,0.962467062,2,1,0,44,abstract
1,1,0.554360824,0.539470947,0.535555716,0.633421164,1,2,0.733465787,2,2,1,2,1.101254463,1,0,0,44,abstract
2,0,0.572855596,0.534990482,0.502444447,0.606085884,1,2,0.5644074,2,1,2,1,1.76050991,1,1,0,44,abstract
3,1,0.576302917,0.542042908,0.502143712,0.625812082,2,1,0.686755513,2,2,2,1,1.012270099,2,1,0,44,abstract
4,1,0.594660723,0.550245293,0.475023036,0.598960236,1,2,0.733563123,1,1,1,2,1.114090198,2,0,0,44,abstract
5,1,0.609757846,0.524056244,0.413126527,0.60512223,2,1,1.143795549,2,2,1,2,1.08318758,1,0,0,44,abstract
6,0,0.620024761,0.517997876,0.403348583,0.543836274,1,2,0.990715985,1,2,1,2,1.093027286,2,0,0,44,abstract
7,1,0.582624455,0.480083902,0.400591325,0.51818343,2,1,1.313451214,1,1,2,1,1.055814081,2,0,0,44,abstract
8,1,0.560423669,0.478605695,0.402778306,0.508056594,1,2,1.121855103,2,2,1,2,1.350819614,1,0,0,44,abstract
9,1,0.598329822,0.454799359,0.380207552,0.530613585,2,1,0.833903891,2,2,2,1,1.234199878,2,0,0,44,abstract
10,1,0.573000465,0.408201492,0.37402569,0.540598657,2,1,0.851494037,1,1,2,1,1.135322168,1,1,0,44,abstract
11,1,0.596787401,0.390583094,0.355873623,0.531122552,1,2,0.802738194,2,2,2,1,1.081405994,1,0,0,44,abstract
12,1,0.614341357,0.40768449,0.340391549,0.534439437,1,2,0.553251695,1,1,2,1,1.177871692,2,0,0,44,abstract
13,1,0.63805488,0.434138281,0.320399551,0.524827668,1,2,0.878335049,1,1,1,2,1.357251645,2,0,0,44,abstract
14,1,0.597805055,0.474720103,0.343741072,0.550477754,2,1,0.436296556,2,2,2,1,1.447256081,2,0,0,44,abstract
15,1,0.591557152,0.454982514,0.340586784,0.552558638,1,2,0.923074188,1,1,1,2,1.171273918,1,1,0,44,abstract
16,1,0.589620762,0.421690541,0.371971122,0.582070946,2,1,1.078656168,1,1,1,2,1.470636079,2,1,0,44,abstract
17,1,0.612582022,0.40191917,0.393907645,0.544921592,2,1,0.650311356,1,1,2,1,0.763536074,2,1,0,44,abstract
18,0,0.604255675,0.372060233,0.412130939,0.550160661,1,2,0.555875255,1,2,1,2,1.244009147,2,1,0,44,abstract
19,1,0.590433172,0.362656541,0.416853944,0.556393228,2,1,0.887525946,1,1,2,1,1.362407757,2,1,0,44,abstract
20,0,0.609192641,0.365835126,0.398141651,0.551629005,1,2,0.86077775,1,2,1,2,0.783519548,1,1,0,44,abstract
21,1,0.561477385,0.378771493,0.396334557,0.513562217,2,1,0.801211852,1,1,2,1,1.10898411,1,1,0,44,abstract
22,1,0.529268526,0.350103524,0.403987204,0.49329909,2,1,0.717804286,1,1,1,2,1.364040174,2,0,0,44,abstract
23,0,0.521264706,0.340112762,0.40100809,0.478240547,2,1,0.892673319,1,2,1,2,1.364719117,1,0,0,44,abstract
24,1,0.546357691,0.316935838,0.407520647,0.523221441,1,2,0.700928341,1,1,2,1,1.106496158,1,1,0,44,abstract
25,1,0.577341358,0.300976082,0.437245034,0.539461777,1,2,0.621074303,1,1,2,1,1.158245017,2,1,0,44,abstract
26,1,0.555160833,0.297327839,0.387688396,0.553009449,2,1,0.643214244,1,1,1,2,1.538519259,1,0,0,44,abstract
27,1,0.567262546,0.295253682,0.365975032,0.531235826,2,1,0.65081883,1,1,2,1,1.541547834,1,1,0,44,abstract
28,1,0.572263646,0.250113773,0.302860103,0.531518584,1,2,0.716211647,1,1,1,2,1.237605443,1,0,0,44,abstract
29,0,0.566591732,0.27214903,0.317830254,0.51273081,1,2,0.827491448,1,2,1,2,1.082882613,1,0,0,44,abstract
30,1,0.569710961,0.310797241,0.275598746,0.557206235,1,2,0.780980366,1,1,2,1,1.218127033,1,1,0,44,abstract
31,1,0.603521863,0.298764208,0.304535542,0.594875204,2,1,0.716990036,1,1,2,1,1.190384379,2,1,0,44,abstract
32,0,0.586798815,0.333929894,0.323623012,0.544378787,2,1,0.84441591,1,2,1,2,1.256309683,2,1,0,44,abstract
33,1,0.641525599,0.36177343,0.292985116,0.539171793,1,2,0.796487275,1,1,1,2,1.618062001,2,0,0,44,abstract
34,1,0.620131416,0.400279928,0.282581001,0.535913485,2,1,0.764340982,1,1,2,1,0.974100106,2,0,0,44,abstract
35,1,0.590983231,0.390949826,0.258964595,0.521379461,1,2,0.696171821,1,1,2,1,0.862953503,1,0,0,44,abstract
36,1,0.591114409,0.39604727,0.27495795,0.518985486,1,2,0.892395473,2,2,1,2,0.93036537,1,0,0,44,abstract
37,0,0.604595724,0.368653696,0.289898993,0.512773853,2,1,0.785113392,2,1,2,1,1.263056022,1,1,0,44,abstract
38,1,0.607282293,0.340403716,0.289778842,0.517412135,2,1,0.708036905,2,2,1,2,1.150127532,2,0,0,44,abstract
